Year,Department,Job Title,Compensation_mean,NumberOfPeople
2017,Parks and Recreation,FM-STAFF ASST-NR,413.06,1
2017,Parks and Recreation,FRT OFC-SPEC-GF,20949.89,1
2017,Parks and Recreation,FSC-ATT-GF,2100.07,15
2017,Parks and Recreation,FSC-HOCK-INIT-SPEC-NR,72.0,1
2017,Parks and Recreation,FSC-HOCK-SPEC-NR,452.49,1
2017,Parks and Recreation,FSC-LAB II-GF,994.67,3
2017,Parks and Recreation,FSC-LABII-GF,6447.67,3
2017,Parks and Recreation,FSC-SPEC-GF,15237.23,1
2017,Parks and Recreation,FSC-SPEC-NR,640.92,22
2017,Parks and Recreation,FSC-SPEC-SKAT-NR,405.86,6
2017,Parks and Recreation,FSC-SUP-GF,4895.03,5
2017,Parks and Recreation,GOLF- ATT-GF,596.6,1
2017,Parks and Recreation,GOLF-ATT-GF,1835.19,6
2017,Parks and Recreation,GOLF-ATTENDANT,1804.86,6
2017,Parks and Recreation,GOLF-LAB II-GF,8814.51,1
2017,Parks and Recreation,GOLF-LABORER II,5382.48,2
2017,Parks and Recreation,GOLF-STAFF-ASST,14622.69,1
2017,Parks and Recreation,GOLF-STF ASSIST-GF,16188.0,1
2017,Parks and Recreation,GOLF-SUP-GF,3884.61,1
2017,Parks and Recreation,GRIF-LEAD-GF,2340.51,2
2017,Parks and Recreation,GRIFFY LEAD,2498.95,1
2017,Parks and Recreation,GRIFFY-LEAD-GF,4627.29,3
2017,Parks and Recreation,General Manager TLRC,58628.22,1
2017,Parks and Recreation,Golf Course Superintendent,53041.08,1
2017,Parks and Recreation,Golf Facilities Manager,53794.24,1
2017,Parks and Recreation,Golf Programs Coordinator,40727.68,1
2017,Parks and Recreation,H&S-SPEC-NR,700.0,1
2017,Parks and Recreation,HOCK-SPEC-INST,160.0,1
2017,Parks and Recreation,Health/Wellness Coordinator,38737.78,1
2017,Parks and Recreation,LAB II -WIN,2032.29,2
2017,Parks and Recreation,LAB II-WIN,4395.63,3
2017,Parks and Recreation,LABORER II-TLSP,6584.32,2
2017,Parks and Recreation,LABORER II-TLSP-FIELD MAINT,12845.88,1
2017,Parks and Recreation,LANDSCAPING-LABORER II,571.12,1
2017,Parks and Recreation,LANDSCAPING-SPECIALIST,5140.63,1
2017,Parks and Recreation,LabII-UrbFor-GF,6670.84,1
2017,Parks and Recreation,Laborer,39173.7,5
2017,Parks and Recreation,Lifeguard,743.79,1
2017,Parks and Recreation,MP-SPEC-NR,2157.46,1
2017,Parks and Recreation,Market Master Specialist,39519.43,1
2017,Parks and Recreation,Master Motor Equipment Operator,41177.96,3
2017,Parks and Recreation,Membership Coordinator,41642.34,1
2017,Parks and Recreation,NAT RES-LEAD-GF,2660.36,1
2017,Parks and Recreation,NAT RES-SPEC-GF,6641.91,4
2017,Parks and Recreation,NAT-RES-ED-SPEC-GF,2411.58,2
2017,Parks and Recreation,NAT-RES-SPEC-GF,9196.72,1
2017,Parks and Recreation,NAT-RES-VEG-SUP-GF,3086.16,1
2017,Parks and Recreation,NR-SPEC-HOU-INIT-NR,497.72,1
2017,Parks and Recreation,NR-SUP-TLRC,1102.22,1
2017,Parks and Recreation,Natural Resources Coordinator,42621.98,1
2017,Parks and Recreation,Natural Resources Manager,52922.61,1
2017,Parks and Recreation,OPS-LAB I,1923.27,1
2017,Parks and Recreation,OPS-LAB I-GF,1670.1,2
2017,Parks and Recreation,OPS-LAB II,5649.39,2
2017,Parks and Recreation,OPS-LAB II- MOWING CREW,10730.12,1
2017,Parks and Recreation,OPS-LAB II-LAND-GF,4472.16,1
2017,Parks and Recreation,OPS-LAB II-PAINTER,60.12,1
2017,Parks and Recreation,OPS-LAB II-URBAN FORESTRY,10781.77,1
2017,Parks and Recreation,OPS-LABII-GF,4547.21,2
2017,Parks and Recreation,OPS-LABII-LAND,2953.38,1
2017,Parks and Recreation,OPS-LABII-LAND-GF,3768.24,2
2017,Parks and Recreation,OPS-LABII-URBAN FOR-GF,12814.08,1
2017,Parks and Recreation,OPS-LABORER II-CEMETERIES,9234.17,2
2017,Parks and Recreation,OPS-LABORER II-LANDSCAPING,5709.76,4
2017,Parks and Recreation,OPS-LAND-LABII-GF,2427.26,1
2017,Parks and Recreation,OPS-SPEC-GF,14262.16,2
2017,Parks and Recreation,OPS-SPEC-LANDSCAPING,16600.64,1
2017,Parks and Recreation,OPS-ST ASST-GF,15056.4,2
2017,Parks and Recreation,OPS-STAFF ASST-GF,14060.01,1
2017,Parks and Recreation,OPS-STF ASSIST-GF,4475.65,1
2017,Parks and Recreation,OPS-STF AST,10704.44,3
2017,Parks and Recreation,OPS-STF AST-CUSTODIAN,6808.22,1
2017,Parks and Recreation,OPS-STF-AST,13504.59,1
2017,Parks and Recreation,Office Manager,38775.61,1
2017,Parks and Recreation,Operations & Dev Director,76654.42,1
2017,Parks and Recreation,Operations Office Coordinator,44460.27,1
2017,Parks and Recreation,Operations Superintendent,17846.16,1
2017,Parks and Recreation,PAINT-SPEC-GF,6706.25,1
2017,Parks and Recreation,Program Specialist,24150.8,3
2017,Parks and Recreation,Program/Facility Coordinator,34754.06,6
2017,Parks and Recreation,Recreation Services Director,63695.81,1
2017,Parks and Recreation,SKATE CAMP-SUPERVISOR,373.32,1
2017,Parks and Recreation,SKATEPK-SUP-GF,8410.07,1
2017,Parks and Recreation,SPEC-NAT RES-NR,8496.37,1
2017,Parks and Recreation,SPECIALIST-TENNIS,742.0,2
2017,Parks and Recreation,SPORTS INTERN,1470.0,1
2017,Parks and Recreation,SPORTS-INTERN-GF,7199.82,1
2017,Parks and Recreation,SPT-CE-SPECIALIST-SOUND TECH ASST,236.25,1
2017,Parks and Recreation,SUP-LAB II-GF,12812.2,1
2017,Parks and Recreation,SUP-LAB2-GF,16564.83,1
2017,Parks and Recreation,SUPERVISOR-GOLF,5894.46,1
2017,Parks and Recreation,Specialist,4665.0,1
2017,Parks and Recreation,Sports Facility Manager,49942.34,1
2017,Parks and Recreation,Sports Facility/Program Manager,54107.78,1
2017,Parks and Recreation,Sports Services Director,65571.81,1
2017,Parks and Recreation,Sports/Facility  Coordinator,40769.22,1
2017,Parks and Recreation,TENNIS SPECIALIST,2411.5,1
2017,Parks and Recreation,TENNIS-SPECIALIST,2002.0,1
2017,Parks and Recreation,TLRC-ATT CONC-NR,2886.94,4
2017,Parks and Recreation,TLRC-ATT FRT-NR,807.3,1
2017,Parks and Recreation,TLRC-ATT-CONC-NR,1959.48,6
2017,Parks and Recreation,TLRC-ATT-FAC-NR,721.9,2
2017,Parks and Recreation,TLRC-ATT-FIT-NR,3731.7,1
2017,Parks and Recreation,TLRC-ATT-FRT,4289.78,1
2017,Parks and Recreation,TLRC-ATT-FRT-NR,1379.7,1
2017,Parks and Recreation,TLRC-ATT-NR,3680.29,2
2017,Parks and Recreation,TLRC-BYB-ATT-NR,204.11,1
2017,Parks and Recreation,TLRC-BYB-SUP-NR,1020.24,1
2017,Parks and Recreation,TLRC-FRT-SPEC-NR,8796.2,1
2017,Parks and Recreation,TLRC-LEAD CONC-NR,282.9,1
2017,Parks and Recreation,TLRC-LEAD-FRT-NR,10895.26,2
2017,Parks and Recreation,TLRC-LEAD-NR,5555.5,1
2017,Parks and Recreation,TLRC-SPEC-CONC-NR,2009.0,1
2017,Parks and Recreation,TLRC-ST ASST-NR,3204.69,1
2017,Parks and Recreation,TLRC-SUP-BLDG-NR,5208.3,3
2017,Parks and Recreation,TLRC-SUP-CONC-NR,8923.61,1
2017,Parks and Recreation,TLRC-SUP-NR,1707.94,3
2017,Parks and Recreation,TLSP-ATT-CONC-NR,24.36,1
2017,Parks and Recreation,TLSP-ATT-NR,1366.02,3
2017,Parks and Recreation,TLSP-ATTENDANT-NR ,241.99,1
2017,Parks and Recreation,TLSP-ATTENDANT-SCOREKEEPER,727.61,1
2017,Parks and Recreation,TLSP-CONC-ATT,1660.95,3
2017,Parks and Recreation,TLSP-LABII-GF,3739.7,1
2017,Parks and Recreation,TLSP-LABORER,7314.77,1
2017,Parks and Recreation,TLSP-LEAD-CONC-NR,163.62,1
2017,Parks and Recreation,TLSP-SUP-NR,1973.89,5
2017,Parks and Recreation,TLSP-SUPERVISOR,156.78,2
2017,Parks and Recreation,TRAIL SUP-GF,7344.76,1
2017,Parks and Recreation,Urban Forester,58452.14,1
2017,Parks and Recreation,WIN-SUP-GF,798.32,1
2017,Parks and Recreation,Working Foreman,41623.6,5
2017,Planng & Transportation, Project Manager,39411.51,3
2017,Planng & Transportation,Administrative Assistant,1364.96,1
2017,Planng & Transportation,Assistant Director,75819.12,1
2017,Planng & Transportation,Bicycle & Pedestrian Coordinator,44222.7,1
2017,Planng & Transportation,Clerical Assistant,4454.06,1
2017,Planng & Transportation,Development Services Manager,68926.48,1
2017,Planng & Transportation,Director,37996.37,2
2017,Planng & Transportation,Engineering Field Specialist,38816.84,1
2017,Planng & Transportation,Engineering Technician-AutoCad,19274.48,1
2017,Planng & Transportation,Intern,1916.6,4
2017,Planng & Transportation,Long Range Planner,21500.01,1
2017,Planng & Transportation,Office Manager,43726.67,1
2017,Planng & Transportation,Planning Assistant,1916.02,1
2017,Planng & Transportation,Planning Services Manager,69001.49,1
2017,Planng & Transportation,Planning Technician,36087.42,1
2017,Planng & Transportation,Project Engineer,75352.33,1
2017,Planng & Transportation,Public Improvement Manager,41407.49,2
2017,Planng & Transportation,Senior Environmental Planner,51806.99,1
2017,Planng & Transportation,Senior Project Manager,62813.88,1
2017,Planng & Transportation,Senior Transportation Planner,50835.16,1
2017,Planng & Transportation,Senior Zoning Compliance Planner,20573.3,2
2017,Planng & Transportation,Senior Zoning Planner,50733.29,1
2017,Planng & Transportation,Transportation & Traffic Engr,84774.29,1
2017,Planng & Transportation,Zoning & Long Range Planner,42924.87,1
2017,Planng & Transportation,Zoning Planner,43457.13,1
2017,Police,CAD/RMS Administrator,43264.88,1
2017,Police,Captain,78707.38,2
2017,Police,Chief,95115.85,1
2017,Police,Crime Analyst,42483.83,1
2017,Police,Crime Scene Tech & Prop Mgr,50516.27,2
2017,Police,Crossing Guard,3322.82,17
2017,Police,Custodian,29893.83,1
2017,Police,Deputy Chief,77806.3,1
2017,Police,Evidence Clerk,14166.46,1
2017,Police,Executive Assistant,50947.36,1
2017,Police,Front Desk Clerk I,35670.36,1
2017,Police,Intern,7590.0,1
2017,Police,Lieutenant,75390.9,4
2017,Police,Office Manager,39084.62,1
2017,Police,Officer First Class,58674.68,18
2017,Police,Parking Enforcement Officer,35431.11,10
2017,Police,Parking Enforcement Supervisor,56838.21,1
2017,Police,Police Pension Secretary,3700.06,1
2017,Police,Probationary Police Officer,26379.66,12
2017,Police,Records Assistant Supervisor,43054.1,1
2017,Police,Records Clerk,24026.63,16
2017,Police,Records Supervisor,56696.53,1
2017,Police,Senior Police Offcer,65710.61,55
2017,Police,Sergeant,76294.99,13
2017,Police,Specialist,6009.6,4
2017,Police,Team Leader,41868.12,1
2017,Police,Telecommunications Manager,61584.72,1
2017,Police,Telecommunications Supervisor,62448.33,3
2017,Police,Telecommunicator,42962.86,19
2017,Police,Training Coordinator,55275.83,1
2017,Public Works,Customer Service Rep III,33555.15,1
2017,Public Works,Data Analyst and Manager,54334.57,1
2017,Public Works,Director,90038.81,1
2017,Public Works,Special Projects Manager,56316.15,1
2017,Public Works,Specialist,4381.47,1
2017,Public Works/Facilities,Director,48010.96,2
2017,Public Works/Facilities,Downtown Specialist,35213.9,1
2017,Public Works/Facilities,Maintenance/Custodian,38472.81,1
2017,Public Works/Facilities,Specialist,7292.1,5
2017,Public Works/Parking Garage,Customer Ser/Security Specialist,21816.7,6
2017,Public Works/Parking Garage,Customer Service/Security Spec,18890.79,2
2017,Public Works/Parking Garage,Parking Garage Manager,61503.83,1
2017,Sanitation,Crew Leader,45094.52,2
2017,Sanitation,Director,60329.49,1
2017,Sanitation,Laborer,16603.4,10
2017,Sanitation,Master Motor Equipment Operator,38589.06,17
2017,Sanitation,Office Manager,37010.78,1
2017,Sanitation,Specialist,2332.04,3
2017,Street,Asset Clerk,32795.78,1
2017,Street,Asset Clerk/Emergency Grant Coor,42948.01,1
2017,Street,Crew Leader,43019.08,3
2017,Street,Deputy Director,53000.02,1
2017,Street,Director of Street Operations,70305.05,1
2017,Street,Laborer,21590.27,25
2017,Street,MEO Apprentice,40879.06,1
2017,Street,Master Motor Equipment Operator,39690.51,17
2017,Street,Sign & Markings Supervisor,47478.51,1
2017,Street,Signal & Lighting Supervisor,47718.51,1
2017,Utilities Service Board,Utilities Service Board Member,3785.11,7
2017,Utilities/Accounting,Account Collections Specialist,42099.23,1
2017,Utilities/Accounting,Accounting Clerk,40676.75,1
2017,Utilities/Accounting,Accounting Manager,50042.28,1
2017,Utilities/Accounting,Accounts Payable Clerk,44440.23,1
2017,Utilities/Accounting,Assistant Accounts Payable Clerk,35166.4,1
2017,Utilities/Accounting,Assistant Director-Finance,29406.34,2
2017,Utilities/Accounting,Associate Accountant,36775.15,1
2017,Utilities/Accounting,Finance Manager,57633.0,1
2017,Utilities/Accounting,Payroll Administrator,46888.33,1
2017,Utilities/Accounting,Web / Information Manager,58428.49,1
2017,Utilities/Billings & Collections,Accounts Receivable Manager,46375.01,1
2017,Utilities/Billings & Collections,Cashier,29673.1,2
2017,Utilities/Blucher Poole,Laborer,43505.3,1
2017,Utilities/Blucher Poole,Master Motor Equipment Operator,44363.95,1
2017,Utilities/Blucher Poole,Plant Manager,57854.3,1
2017,Utilities/Blucher Poole,Wastewater Plant Operator,52829.14,9
2017,Utilities/Communications,Communications Operator,25593.84,6
2017,Utilities/Customer Relations,Customer Relations Manager,49529.02,1
2017,Utilities/Customer Relations,Customer Relations Rep.,33279.24,4
2017,Utilities/Department of the Director,Administrative Asst to Director,24897.36,1
2017,Utilities/Department of the Director,Conservation & Energy Res Mgr,47050.24,1
2017,Utilities/Department of the Director,Deputy Director,92760.05,1
2017,Utilities/Department of the Director,Director,96826.88,1
2017,Utilities/Department of the Director,Environmental Program Coord,45191.97,1
2017,Utilities/Department of the Director,Environmental Research Tech,38317.83,1
2017,Utilities/Department of the Director,Intern,3491.66,15
2017,Utilities/Department of the Director,Office Manager,42299.02,1
2017,Utilities/Department of the Director,Pretreatment Program Coordinator,56228.52,1
2017,Utilities/Department of the Director,Public Affairs Specialist,47466.79,1
2017,Utilities/Department of the Director,Specialist,3408.03,1
2017,Utilities/Department of the Director,WQ Intern,1476.75,1
2017,Utilities/Department of the Director,Water Quality Coordinator,44196.81,1
2017,Utilities/Dillman,Intern,2953.5,1
2017,Utilities/Dillman,Lab Technician I,45486.84,1
2017,Utilities/Dillman,Laborer,7306.43,3
2017,Utilities/Dillman,Maintenance Coordinator,62338.14,1
2017,Utilities/Dillman,Master Motor Equipment Operator,50874.38,1
2017,Utilities/Dillman,Plant Maintenance Mechanic,40972.74,5
2017,Utilities/Dillman,Secretary,32587.84,1
2017,Utilities/Dillman,Solids Handling Supervisor,59345.49,1
2017,Utilities/Dillman,Superintendent,66869.27,1
2017,Utilities/Dillman,Wastewater Plant Operator,52541.26,9
2017,Utilities/Engineering,Administrative & Project Coord,48371.43,1
2017,Utilities/Engineering,Assistant GIS Coordinator,22676.75,1
2017,Utilities/Engineering,Capital Projects Manager,68785.69,1
2017,Utilities/Engineering,Education Specialist,24335.07,1
2017,Utilities/Engineering,GIS Coordinator,55162.39,1
2017,Utilities/Engineering,Project Coordinator,46113.18,2
2017,Utilities/Engineering,Senior Project Coordinator,51962.29,2
2017,Utilities/Engineering,Utilities Engineer,77349.68,2
2017,Utilities/Engineering,Utilities Inspector,44961.13,3
2017,Utilities/Engineering,Utilities Technician,41940.87,3
2017,Utilities/Laboratory,Chemist,61083.17,1
2017,Utilities/Laboratory,Lab Technician I,36412.63,3
2017,Utilities/Meters,Meter Reader,27255.7,9
2017,Utilities/Meters,Meter Service Rep/Mgmt Tech,31703.0,1
2017,Utilities/Meters,Meter Serviceman,41508.75,4
2017,Utilities/Meters,Meter Technician II,42924.72,1
2017,Utilities/Monroe Plant,Intern,8598.0,1
2017,Utilities/Monroe Plant,Laborer,15463.26,1
2017,Utilities/Monroe Plant,Plant Maintenance Mechanic,48061.42,2
2017,Utilities/Monroe Plant,Plant Service Mechanic,28085.87,2
2017,Utilities/Monroe Plant,Superintendent,65169.21,1
2017,Utilities/Monroe Plant,Water Plant Operator,42965.58,12
2017,Utilities/Purchasing,Laborer,21338.85,1
2017,Utilities/Purchasing,Purchasing Buyer,39888.1,1
2017,Utilities/Purchasing,Purchasing Manager,49901.57,1
2017,Utilities/Purchasing,Working Foreman,12269.21,1
2017,Utilities/Stormwater,Assistant Superintendent,59973.39,1
2017,Utilities/Stormwater,Laborer,28612.23,4
2017,Utilities/Stormwater,Lineman,38049.61,1
2017,Utilities/Stormwater,Master Motor Equipment Operator,43601.58,1
2017,Utilities/T & D,Assistant Director T&D,75153.12,1
2017,Utilities/T & D,Assistant Director-Engineering,83576.84,1
2017,Utilities/T & D,Assistant Superintendent,43796.41,6
2017,Utilities/T & D,Engineering Field Technician,46094.34,4
2017,Utilities/T & D,Laborer,29693.43,16
2017,Utilities/T & D,Lineman,36935.02,7
2017,Utilities/T & D,Master Motor Equipment Operator,37664.66,11
2017,Utilities/T & D,Plant Maintenance Mechanic,31010.25,4
2017,Utilities/T & D,Secretary,39262.99,1
2017,Utilities/T & D,T&D Meters Oper Coordinator,41498.06,1
2017,Utilities/T & D,Working Foreman,53565.29,1
